CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
500,France,Female,30 - 39,2,0,1,yes,yes,80130,no
700,Germany,Female,30 - 39,5,113291,2,yes,yes,132467,no
800,Spain,Male,60 - 69,0,0,2,yes,yes,96202,no
500,Spain,Female,30 - 39,0,0,2,yes,no,94977,no
600,Germany,Male,40 - 49,9,111677,1,yes,no,178827,yes
500,Germany,Female,30 - 39,8,131101,1,yes,yes,192852,no
600,Germany,Male,50 - 59,1,76101,2,no,yes,177238,no
700,Spain,Female,40 - 49,2,0,2,yes,no,199753,no
700,France,Female,50 - 59,7,92510,2,no,yes,66193,no
400,France,Female,30 - 39,2,0,2,yes,yes,181270,no
600,France,Male,30 - 39,5,77652,1,yes,yes,25407,no
600,France,Female,30 - 39,3,98360,1,no,no,20973,no
700,Germany,Female,40 - 49,4,115518,1,no,no,76544,yes
800,Germany,Male,60 - 69,3,27288,1,yes,yes,110509,no
600,France,Female,30 - 39,6,0,1,yes,no,164247,no
500,Spain,Female,40 - 49,5,0,2,no,no,105149,no
500,France,Male,30 - 39,7,0,1,yes,yes,55868,yes
800,France,Male,30 - 39,6,131996,2,yes,yes,178747,no
400,Spain,Female,18 - 29,2,121580,1,no,yes,134720,no
600,France,Male,50 - 59,10,132436,1,yes,no,978,no
500,Spain,Male,30 - 39,10,0,2,no,yes,183387,no
600,Germany,Female,40 - 49,5,107978,2,yes,no,155876,no
600,Germany,Female,40 - 49,4,78119,4,yes,no,119259,yes
700,France,Male,18 - 29,6,98684,1,no,no,133720,no
700,France,Female,40 - 49,10,0,2,yes,no,170634,no
500,Spain,Female,50 - 59,9,0,1,yes,no,125692,yes
700,Germany,Female,40 - 49,2,129264,2,no,no,19150,no
600,Germany,Male,30 - 39,6,131753,1,yes,no,86894,no
500,Spain,Female,30 - 39,6,0,2,yes,no,57975,no
600,Spain,Female,18 - 29,2,0,1,yes,yes,82938,no
600,Germany,Male,18 - 29,1,57422,1,yes,yes,79189,no
600,France,Female,18 - 29,7,0,2,no,yes,5177,no
600,France,Male,30 - 39,5,144094,1,yes,no,44510,no
700,France,Male,30 - 39,9,147510,1,yes,no,190611,no
500,Spain,Female,18 - 29,8,161592,1,yes,no,177834,no
600,France,Female,40 - 49,1,0,2,yes,yes,119446,no
600,Spain,Female,70 - 79,4,0,2,yes,yes,50267,no
400,Spain,Female,50 - 59,1,75225,2,no,no,144849,yes
600,Spain,Female,30 - 39,0,0,2,no,no,81901,no
700,France,Female,70 - 79,9,87542,2,yes,yes,42576,no
600,France,Female,30 - 39,8,144581,1,yes,yes,87609,no
700,France,Male,30 - 39,5,122568,2,yes,yes,82820,no
500,Spain,Female,18 - 29,5,172231,1,no,yes,155144,no
400,Germany,Female,18 - 29,2,171932,2,yes,yes,9578,no
600,France,Male,30 - 39,7,0,2,yes,yes,170392,no
600,Spain,Female,30 - 39,7,0,2,no,no,3946,no
600,Germany,Male,30 - 39,4,111798,2,yes,yes,102184,no
600,France,Male,30 - 39,4,0,3,yes,no,75609,no
600,France,Female,18 - 29,5,79336,1,yes,yes,26170,no
700,Germany,Male,60 - 69,3,120916,3,no,no,144727,yes
700,France,Female,30 - 39,3,142905,1,yes,yes,58134,no
500,Spain,Male,18 - 29,10,0,3,no,no,94620,yes
600,France,Female,30 - 39,1,96834,1,yes,no,108764,no
700,France,Male,30 - 39,9,105261,2,yes,yes,149503,no
500,Germany,Male,50 - 59,1,123544,1,yes,yes,120314,yes
500,Germany,Male,40 - 49,2,127913,2,yes,yes,44205,no
600,Spain,Female,18 - 29,5,95328,1,yes,no,6129,yes
500,France,Male,30 - 39,4,73218,1,no,yes,126796,no
700,France,Female,40 - 49,1,0,2,no,yes,27509,yes
500,Germany,Male,30 - 39,8,149995,2,yes,no,42143,no
600,Germany,Male,18 - 29,8,123674,2,yes,yes,87985,no
600,Germany,Male,30 - 39,2,124125,1,yes,no,81884,no
500,Spain,Male,18 - 29,3,159035,1,yes,no,2705,yes
500,France,Male,18 - 29,5,0,2,yes,no,30546,no
600,France,Male,18 - 29,7,156811,1,yes,yes,149402,no
700,France,Male,50 - 59,4,0,2,yes,yes,118429,no
600,Spain,Female,50 - 59,4,0,2,yes,yes,58442,no
600,France,Male,30 - 39,6,150555,1,yes,no,30414,no
600,France,Male,18 - 29,2,109137,1,yes,yes,58814,no
500,France,Male,30 - 39,8,158351,2,yes,no,155304,no
600,France,Female,40 - 49,9,0,1,yes,no,187943,no
700,Spain,Male,30 - 39,7,0,2,yes,yes,43036,no
600,France,Male,40 - 49,4,0,2,no,yes,26543,no
800,Spain,Female,40 - 49,6,0,2,yes,no,171928,no
600,France,Male,18 - 29,7,0,1,no,yes,35611,no
700,France,Male,30 - 39,9,0,2,yes,no,19047,no
800,France,Female,50 - 59,2,0,2,yes,yes,39820,no
500,France,Male,50 - 59,2,0,1,yes,no,129013,yes
600,Spain,Male,30 - 39,1,82729,1,yes,no,113810,no
600,Germany,Female,40 - 49,9,142765,2,yes,no,34749,no
700,France,Female,18 - 29,4,121172,1,yes,yes,56268,no
700,Germany,Female,18 - 29,10,132932,2,yes,yes,46630,no
500,France,Male,18 - 29,8,123374,1,yes,yes,124906,no
700,Germany,Female,70 - 79,0,161371,1,yes,yes,134869,no
600,Spain,Male,40 - 49,4,0,2,no,no,36697,yes
600,France,Male,50 - 59,8,79563,2,yes,yes,172200,no
600,France,Male,40 - 49,2,0,2,yes,no,137136,no
600,Germany,Female,40 - 49,7,138232,1,yes,no,57594,no
600,France,Female,40 - 49,5,0,1,no,no,36548,yes
700,Germany,Female,50 - 59,1,81571,1,yes,no,182960,yes
700,Spain,Male,30 - 39,1,0,2,no,no,42117,no
500,France,Female,30 - 39,0,95927,1,yes,no,199478,no
500,Spain,Male,30 - 39,8,116932,1,yes,no,91092,no
700,France,Male,40 - 49,1,0,2,yes,no,14090,yes
600,France,Female,30 - 39,3,79551,1,no,yes,178267,no
800,Germany,Male,30 - 39,1,116416,1,no,yes,85808,no
800,Spain,Male,30 - 39,4,88141,1,yes,no,109659,no
700,France,Male,30 - 39,6,177729,1,yes,yes,161642,no
800,Spain,Female,30 - 39,5,0,1,yes,yes,3830,no
600,Spain,Male,30 - 39,6,123912,2,yes,yes,146636,no
700,France,Female,30 - 39,3,0,1,yes,yes,144413,yes
600,France,Male,80 - 89,3,0,1,yes,yes,65801,no
600,France,Female,30 - 39,4,108306,1,yes,yes,192486,no
700,Germany,Female,40 - 49,4,102962,1,yes,no,120852,yes
600,France,Female,30 - 39,0,103502,1,yes,yes,146191,no
700,Germany,Male,40 - 49,8,119654,2,no,yes,148412,yes
600,France,Male,30 - 39,10,183768,1,yes,no,164119,no
700,France,Male,30 - 39,1,0,2,yes,no,163457,no
600,France,Female,18 - 29,1,0,2,no,yes,144978,no
500,France,Female,50 - 59,6,140900,1,yes,yes,67288,no
500,Germany,Female,18 - 29,5,94049,2,yes,no,103269,no
700,Spain,Female,18 - 29,8,98926,1,yes,yes,106969,no
800,Germany,Male,18 - 29,2,142872,1,yes,yes,117632,no
700,Spain,Male,18 - 29,3,46057,2,yes,yes,189777,no
600,France,Female,40 - 49,6,119769,1,no,yes,66032,no
500,France,Female,40 - 49,5,143244,1,yes,no,98661,no
600,France,Male,18 - 29,10,79562,1,yes,yes,74687,no
600,France,Male,60 - 69,6,0,2,no,yes,149604,no
800,France,Male,40 - 49,0,0,1,yes,yes,79888,no
600,Spain,Male,18 - 29,8,96659,2,yes,yes,138775,no
600,France,Male,18 - 29,1,0,2,yes,no,154695,no
600,France,Female,18 - 29,2,165947,2,no,yes,168834,no
700,France,Male,30 - 39,4,92676,1,yes,no,105817,no
600,France,Male,40 - 49,5,83195,1,yes,yes,48682,no
500,France,Male,40 - 49,5,129387,1,no,yes,147955,yes
800,France,Female,18 - 29,9,0,2,yes,yes,56185,no
600,Spain,Male,30 - 39,9,130233,1,yes,yes,81861,no
500,France,Female,30 - 39,3,123502,1,yes,yes,69826,no
500,Germany,Male,30 - 39,8,140894,2,yes,yes,118059,no
500,Germany,Male,40 - 49,7,163867,1,yes,yes,112333,no
600,France,Female,18 - 29,2,0,2,yes,no,14546,no
700,Germany,Female,18 - 29,2,93816,2,yes,no,126172,no
500,Spain,Female,40 - 49,8,0,2,yes,no,3560,no
400,France,Male,30 - 39,7,0,2,yes,yes,88878,no
600,France,Female,30 - 39,0,114668,1,yes,no,84605,no
800,Germany,Male,30 - 39,5,146756,1,yes,no,78268,no
600,France,Female,40 - 49,6,150213,1,yes,no,120668,yes
600,Germany,Male,18 - 29,5,111183,2,no,yes,10063,no
800,France,Female,40 - 49,9,99816,1,yes,yes,163989,yes
700,France,Male,30 - 39,9,0,1,yes,no,60584,no
500,France,Female,40 - 49,5,0,2,yes,yes,94170,no
600,France,Male,40 - 49,6,0,2,no,no,167181,no
700,France,Female,60 - 69,5,0,1,yes,yes,38914,no
500,France,Male,18 - 29,7,0,2,yes,yes,91196,no
600,Germany,Female,40 - 49,6,86714,1,yes,no,85869,yes
700,Spain,Male,50 - 59,2,0,2,yes,no,57337,no
800,Spain,Male,40 - 49,8,132838,1,yes,yes,175347,no
500,Germany,Female,40 - 49,10,128707,1,yes,no,63092,yes
700,France,Male,40 - 49,6,0,2,yes,no,109742,no
700,France,Male,18 - 29,2,0,2,yes,no,124489,no
600,France,Male,18 - 29,6,123192,1,yes,yes,56971,yes
700,Germany,Male,40 - 49,3,115248,4,yes,no,130752,yes
600,France,Male,30 - 39,8,59360,1,yes,yes,191457,no
600,Spain,Male,30 - 39,9,0,2,yes,yes,96442,no
600,France,Female,30 - 39,6,112668,1,no,yes,122584,no
600,Germany,Female,30 - 39,7,138503,2,yes,no,57215,no
700,Spain,Male,50 - 59,1,0,1,yes,yes,195940,no
500,France,Male,18 - 29,7,0,2,yes,yes,105448,no
600,France,Female,30 - 39,3,0,2,yes,yes,37870,no
500,France,Male,40 - 49,7,0,2,yes,no,52534,no
500,Spain,Male,30 - 39,1,157267,2,yes,no,141533,no
700,France,Female,40 - 49,9,133871,1,yes,yes,50568,no
600,Germany,Male,30 - 39,4,141989,2,yes,no,26116,no
600,France,Female,40 - 49,5,0,1,yes,yes,152054,no
600,France,Male,30 - 39,7,0,2,yes,no,1528,no
700,France,Female,18 - 29,3,46388,3,yes,no,127939,yes
700,Germany,Female,70 - 79,5,148666,1,yes,no,2605,yes
700,Germany,Male,30 - 39,7,115101,1,no,no,57841,yes
600,Germany,Male,60 - 69,6,148363,1,yes,yes,186995,no
600,Spain,Male,40 - 49,4,0,1,yes,no,5549,yes
700,Spain,Female,30 - 39,8,144102,1,yes,yes,11682,no
600,France,Male,40 - 49,5,128876,3,yes,yes,106939,yes
600,Germany,Male,30 - 39,6,118448,2,yes,no,53172,no
700,France,Male,30 - 39,5,0,2,yes,yes,114388,no
700,France,Male,18 - 29,9,0,2,no,yes,2151,no
500,Spain,Male,40 - 49,1,0,2,no,yes,183492,no
500,France,Female,30 - 39,9,135979,4,yes,yes,76582,yes
600,France,Male,30 - 39,6,117271,2,yes,no,104217,yes
700,France,Male,18 - 29,4,0,1,yes,no,8982,no
500,France,Male,30 - 39,1,0,2,no,no,9984,no
700,Spain,Female,30 - 39,10,0,2,yes,no,19500,no
600,France,Male,30 - 39,8,129205,1,yes,yes,79146,no
700,Spain,Female,40 - 49,8,0,1,yes,no,191694,yes
600,Spain,Male,18 - 29,7,0,1,no,yes,59645,yes
600,Germany,Male,30 - 39,7,104015,2,yes,yes,55207,no
500,Spain,Male,30 - 39,3,0,2,yes,no,166177,no
400,France,Female,30 - 39,9,0,2,no,no,136356,no
600,Germany,Female,40 - 49,1,103873,1,yes,no,148611,no
800,Germany,Female,50 - 59,3,112383,1,yes,no,85516,yes
600,France,Male,30 - 39,2,117731,2,no,yes,55120,no
800,Germany,Male,40 - 49,0,135827,2,yes,yes,131778,no
700,France,Male,30 - 39,9,114135,1,yes,no,153269,no
800,France,Female,18 - 29,9,0,2,yes,yes,164864,no
500,France,Male,60 - 69,6,118756,1,yes,yes,20367,no
600,Spain,Male,30 - 39,8,98382,1,yes,no,39542,no
500,Germany,Male,40 - 49,2,100520,1,yes,yes,19412,yes
600,Spain,Female,30 - 39,7,79858,2,yes,yes,127977,no
500,France,Female,18 - 29,6,0,1,no,yes,20508,no
700,Germany,Female,70 - 79,10,95052,1,yes,no,176244,no
500,Germany,Male,40 - 49,1,177728,1,yes,no,105013,no
600,France,Male,70 - 79,3,83116,1,yes,yes,27597,no
700,Germany,Male,30 - 39,7,111565,1,yes,yes,121073,no
700,Spain,Male,40 - 49,8,83015,1,yes,no,101089,no
600,Germany,Female,18 - 29,1,124511,1,no,no,114258,no
700,France,Female,60 - 69,1,130652,1,no,yes,22762,no
700,France,Male,50 - 59,5,0,2,yes,yes,7008,no
500,France,Male,60 - 69,5,0,2,yes,yes,81299,no
500,France,Male,30 - 39,7,121854,1,yes,no,147521,no
500,France,Male,18 - 29,10,0,2,yes,yes,6177,no
500,France,Male,30 - 39,1,86893,1,no,no,59374,no
700,Germany,Female,30 - 39,7,79523,1,no,yes,157648,no
600,Germany,Female,50 - 59,7,131033,1,no,yes,75685,yes
600,France,Female,30 - 39,7,89939,1,yes,no,136540,no
600,Germany,Female,50 - 59,3,95727,1,no,no,97939,yes
600,France,Male,30 - 39,7,0,2,no,yes,36267,no
700,France,Male,30 - 39,3,155047,2,yes,yes,186064,no
700,France,Female,18 - 29,9,0,2,no,no,176152,no
500,France,Male,40 - 49,10,118569,2,no,no,82117,no
600,France,Male,18 - 29,5,0,1,yes,yes,151925,no
700,Spain,Male,40 - 49,9,0,2,yes,no,142287,no
700,France,Female,30 - 39,1,0,2,yes,no,36557,no
400,France,Male,40 - 49,1,0,3,no,yes,129975,no
600,Spain,Male,30 - 39,2,130461,1,yes,no,21967,no
700,France,Male,30 - 39,1,0,2,yes,no,53477,no
600,France,Male,30 - 39,1,0,3,no,no,178067,yes
700,France,Female,30 - 39,4,0,2,no,yes,171039,no
600,Spain,Female,40 - 49,3,0,2,yes,no,150802,yes
600,Spain,Male,30 - 39,9,61172,1,no,no,82951,no
500,Germany,Female,30 - 39,2,90194,2,yes,no,57064,no
500,France,Female,18 - 29,3,95508,1,yes,yes,45755,no
600,Germany,Male,30 - 39,3,99967,1,yes,yes,176882,no
500,Spain,Male,30 - 39,4,101470,1,no,yes,88838,no
700,Germany,Female,30 - 39,4,70541,1,no,no,88592,no
500,France,Male,30 - 39,8,112211,1,yes,no,26261,no
500,France,Female,40 - 49,8,154543,1,yes,no,29586,no
300,France,Female,40 - 49,0,111098,1,yes,yes,172321,yes
500,Germany,Female,40 - 49,0,131873,2,yes,yes,158036,yes
800,Spain,Male,18 - 29,1,137275,1,no,yes,115733,no
600,Spain,Male,30 - 39,3,153316,1,yes,no,59927,no
600,France,Female,18 - 29,9,0,2,yes,yes,44377,no
400,Spain,Male,40 - 49,2,121250,1,no,yes,79691,no
700,France,Male,30 - 39,8,109578,2,yes,yes,51503,no
500,France,Female,30 - 39,5,53573,1,yes,no,62830,no
700,Germany,Female,30 - 39,6,58003,1,yes,no,90346,no
600,France,Female,30 - 39,6,113000,1,yes,no,40467,no
600,France,Male,18 - 29,10,0,2,yes,no,51620,no
500,France,Female,40 - 49,2,0,1,no,no,65466,yes
600,Germany,Female,40 - 49,5,139973,1,yes,yes,667,yes
700,France,Female,30 - 39,2,151290,1,yes,yes,172437,no
700,Germany,Female,50 - 59,1,121498,2,no,yes,106061,yes
700,Spain,Female,30 - 39,4,103515,2,yes,yes,177622,no
700,France,Female,30 - 39,3,0,1,yes,no,191520,no
600,France,Male,30 - 39,9,0,2,yes,yes,95686,no
700,Spain,Male,30 - 39,6,106687,1,yes,no,173776,no
500,France,Female,40 - 49,2,0,2,yes,yes,113089,no
400,France,Female,30 - 39,8,0,2,yes,yes,149614,no
600,France,Female,30 - 39,5,106089,1,no,no,99537,no
800,Spain,Male,70 - 79,10,69608,1,yes,no,97893,yes
600,France,Male,30 - 39,5,0,2,no,yes,90,no
600,Germany,Female,40 - 49,7,96202,1,no,no,161154,no
700,France,Female,30 - 39,0,0,2,yes,yes,332,no
800,Spain,Male,30 - 39,5,0,2,yes,no,66285,no
400,France,Male,30 - 39,1,127818,1,yes,no,163477,no
400,France,Female,40 - 49,7,0,1,yes,no,170332,yes
500,Germany,Male,50 - 59,3,137318,1,yes,yes,126144,no
800,Spain,Male,30 - 39,5,0,2,no,no,53437,no
500,France,Female,40 - 49,4,55776,2,yes,no,26920,no
600,Germany,Male,30 - 39,4,84421,1,no,yes,52314,no
600,France,Male,30 - 39,5,83161,1,yes,yes,116885,no
700,France,Female,30 - 39,10,0,2,yes,yes,126263,no
800,Germany,Male,40 - 49,3,87807,2,yes,yes,64613,no
500,France,Female,30 - 39,4,0,2,yes,no,89216,no
600,France,Female,30 - 39,6,0,2,no,no,83419,no
700,Spain,Male,30 - 39,3,0,2,yes,yes,123998,no
600,Germany,Male,40 - 49,9,95293,2,no,yes,96985,no
700,Germany,Male,30 - 39,7,92847,1,yes,no,146154,no
500,France,Male,30 - 39,6,0,2,yes,yes,18471,no
700,Spain,Male,30 - 39,5,0,2,yes,no,95009,no
500,France,Male,30 - 39,2,0,1,no,yes,121175,no
700,Spain,Male,30 - 39,3,0,2,yes,yes,77047,no
600,France,Male,30 - 39,3,0,1,yes,no,158049,no
700,France,Female,30 - 39,4,0,2,yes,no,147040,no
600,Germany,Male,70 - 79,4,68345,2,yes,yes,142566,no
600,Germany,Male,18 - 29,7,76656,2,yes,yes,185483,no
600,France,Male,60 - 69,9,0,2,no,no,155870,no
600,France,Male,30 - 39,8,0,2,yes,yes,121555,no
700,Spain,Male,30 - 39,1,60374,1,yes,no,40223,no
500,France,Female,30 - 39,1,0,1,yes,yes,75503,no
700,Germany,Male,30 - 39,4,88046,1,no,yes,186942,yes
600,Spain,Male,18 - 29,2,0,2,no,no,117173,no
400,France,Male,18 - 29,9,0,2,yes,no,3453,no
500,France,Male,30 - 39,1,0,2,yes,no,48876,no
600,Spain,Female,60 - 69,8,129968,1,yes,yes,11830,no
600,Germany,Female,30 - 39,4,157731,2,yes,no,162820,no
600,France,Male,30 - 39,6,0,2,no,yes,36540,no
700,France,Male,30 - 39,3,89276,1,yes,no,6959,no
500,France,Male,40 - 49,4,138825,1,no,no,10828,no
700,France,Male,60 - 69,4,103729,2,yes,yes,80272,no
700,France,Female,30 - 39,10,75499,1,yes,no,22184,no
800,France,Male,60 - 69,5,169445,1,yes,yes,186335,no
600,France,Female,50 - 59,9,111359,2,yes,no,105715,no
800,France,Female,30 - 39,10,142388,2,no,yes,68393,yes
700,France,Male,40 - 49,4,123311,2,yes,yes,82868,no
500,Spain,Male,50 - 59,7,115532,1,yes,no,196257,no
600,Germany,Female,50 - 59,10,167273,1,no,no,93439,yes
500,France,Male,18 - 29,5,77886,2,yes,no,150319,no
700,Germany,Male,30 - 39,6,135795,1,no,yes,46523,no
500,France,Male,30 - 39,8,97514,1,yes,yes,199138,no
500,Germany,Male,50 - 59,6,127545,2,no,no,79559,yes
700,France,Male,40 - 49,9,106160,1,no,no,116893,no
700,France,Female,18 - 29,2,0,2,yes,no,153983,no
500,Spain,Female,30 - 39,4,143680,2,yes,yes,63531,no
600,Spain,Male,30 - 39,3,124483,1,yes,no,126253,no
600,Spain,Female,30 - 39,5,86006,1,yes,yes,73922,no
600,Germany,Female,40 - 49,7,111094,2,yes,yes,64679,no
600,France,Male,18 - 29,9,0,2,yes,no,157072,no
700,Spain,Male,30 - 39,1,0,2,no,yes,108377,no
500,France,Female,30 - 39,6,0,2,yes,no,88827,no
600,France,Female,40 - 49,7,115171,1,yes,yes,37674,no
700,Germany,Female,18 - 29,10,111543,2,no,no,106327,no
500,France,Female,50 - 59,8,137936,1,yes,yes,84475,no
500,Germany,Female,30 - 39,3,122304,2,no,no,33998,no
500,Germany,Male,40 - 49,8,120586,1,no,yes,20491,no
600,France,Male,30 - 39,3,0,2,yes,yes,197827,no
700,France,Male,40 - 49,9,46520,1,yes,yes,96687,no
700,Spain,Female,50 - 59,2,105473,1,yes,yes,46044,no
600,Spain,Female,30 - 39,7,0,2,yes,no,98949,no
800,Germany,Male,30 - 39,5,115730,3,yes,yes,185599,yes
700,Spain,Male,30 - 39,3,145396,1,no,yes,198341,no
700,Spain,Male,60 - 69,3,131078,2,yes,no,119348,yes
500,Germany,Female,40 - 49,9,128298,1,no,no,149614,yes
800,France,Female,40 - 49,6,165526,1,yes,no,12328,no
500,France,Female,30 - 39,5,83714,1,yes,yes,33245,no
600,France,Female,30 - 39,3,0,2,yes,yes,2243,no
500,France,Male,30 - 39,7,125540,1,no,no,86786,no
400,France,Male,40 - 49,2,100254,2,yes,yes,12706,no
600,France,Female,30 - 39,3,0,2,yes,no,41295,yes
700,Spain,Male,40 - 49,7,138150,1,yes,yes,177357,no
500,France,Female,40 - 49,1,0,1,no,yes,190663,yes
600,Germany,Female,40 - 49,7,95984,1,no,yes,115262,yes
600,France,Male,18 - 29,10,0,2,yes,yes,170099,no
500,Germany,Male,30 - 39,2,136858,1,no,yes,189143,no
600,Germany,Male,18 - 29,7,102609,1,yes,no,163257,no
700,Spain,Male,30 - 39,3,0,2,no,yes,95562,no
700,France,Male,60 - 69,3,0,2,yes,yes,75272,no
600,Germany,Male,70 - 79,3,77356,2,yes,yes,20881,no
700,France,Female,30 - 39,8,110923,2,yes,yes,161845,yes
600,Spain,Male,70 - 79,2,151675,1,no,yes,49978,no
700,Spain,Male,18 - 29,8,0,3,yes,no,107292,no
700,France,Male,30 - 39,7,0,1,no,no,32863,yes
600,France,Female,18 - 29,3,0,2,yes,no,179608,no
700,Germany,Female,18 - 29,8,80204,2,yes,no,70223,no
700,France,Male,30 - 39,7,0,2,yes,no,77951,no
700,France,Male,40 - 49,4,0,2,yes,yes,55043,no
700,Germany,Male,30 - 39,9,115587,2,no,yes,101677,no
500,Germany,Male,40 - 49,8,106968,1,yes,yes,79366,yes
800,France,Male,30 - 39,4,0,2,yes,yes,8037,no
400,Germany,Female,40 - 49,0,139659,1,yes,yes,176254,no
600,Germany,Female,60 - 69,5,86038,3,no,no,192743,yes
600,Germany,Male,18 - 29,5,102773,2,yes,no,56793,yes
500,France,Female,30 - 39,8,0,2,yes,yes,187900,no
700,France,Female,50 - 59,8,70754,1,yes,yes,92920,yes
600,France,Male,50 - 59,4,122781,1,no,yes,140166,no
600,France,Male,18 - 29,8,0,2,yes,yes,155782,no
600,Germany,Male,60 - 69,7,153545,1,yes,yes,186574,no
600,Spain,Male,40 - 49,1,121629,1,yes,yes,3258,no
800,Germany,Male,30 - 39,8,167983,2,yes,yes,106714,no
600,Spain,Female,40 - 49,7,81153,1,yes,yes,144532,yes
500,France,Male,30 - 39,6,99760,1,yes,yes,13591,no
500,Germany,Female,40 - 49,4,125890,1,yes,yes,74854,no
600,France,Female,18 - 29,2,0,2,yes,no,125451,no
600,France,Male,30 - 39,2,119148,1,no,no,149740,no
800,Germany,Female,60 - 69,1,72948,2,yes,yes,17355,no
700,Germany,Male,18 - 29,8,133974,2,yes,no,50294,no
600,France,Male,18 - 29,1,154483,1,yes,no,156394,no
600,France,Male,40 - 49,10,98627,2,no,no,77977,no
400,France,Male,60 - 69,2,136770,1,no,yes,43678,no
800,Germany,Male,30 - 39,4,95252,1,yes,no,13906,no
500,France,Male,30 - 39,3,117413,1,yes,yes,12766,no
700,Germany,Male,50 - 59,4,137986,2,no,yes,51308,yes
600,France,Male,40 - 49,10,143571,1,no,no,127444,no
500,France,Male,40 - 49,5,121197,1,yes,no,72577,yes
400,Spain,Male,30 - 39,5,121626,1,yes,yes,82438,no
600,Germany,Male,30 - 39,1,84440,2,yes,yes,60485,no
500,France,Male,30 - 39,4,0,2,yes,yes,132798,no
600,France,Male,40 - 49,1,0,2,no,no,71823,no
700,France,Female,18 - 29,3,140356,1,yes,no,117144,no
700,France,Male,18 - 29,7,0,2,yes,yes,141706,no
700,France,Female,30 - 39,3,92224,1,yes,yes,54517,no
700,France,Female,40 - 49,9,0,2,yes,no,183147,no
500,Spain,Male,40 - 49,10,121355,1,yes,no,138360,no
800,Germany,Female,40 - 49,9,109003,1,yes,yes,79580,no
600,France,Female,40 - 49,3,147341,1,yes,yes,157458,yes
500,France,Male,18 - 29,7,102983,1,yes,no,171770,no
600,Germany,Female,40 - 49,4,96252,2,yes,no,104263,no
500,France,Male,30 - 39,4,0,2,yes,no,167183,yes
400,France,Female,18 - 29,5,155879,2,no,no,70774,no
800,Germany,Male,30 - 39,4,142929,2,yes,yes,114869,no
500,France,Male,30 - 39,7,64082,1,no,yes,109159,no
700,France,Female,18 - 29,5,0,1,yes,no,59351,no
600,France,Female,40 - 49,1,0,2,yes,yes,199657,no
500,Spain,Female,30 - 39,2,0,2,yes,yes,121151,no
800,Germany,Female,30 - 39,6,118336,1,yes,no,26342,yes
800,Spain,Female,18 - 29,8,168253,1,yes,yes,102799,no
700,Germany,Female,40 - 49,0,101979,1,yes,no,90928,no
600,Spain,Male,18 - 29,5,164902,1,no,no,141152,no
500,France,Male,40 - 49,2,0,2,yes,no,105568,no
600,Germany,Male,18 - 29,10,111812,2,yes,yes,183045,no
600,Spain,Male,40 - 49,10,0,2,yes,yes,194792,no
600,Germany,Male,30 - 39,2,119755,1,yes,yes,21852,no
600,France,Male,40 - 49,0,119556,1,yes,no,78250,yes
700,Spain,Female,30 - 39,3,119349,3,yes,yes,47114,yes
500,Spain,Female,30 - 39,3,139528,1,yes,yes,33230,no
700,France,Male,40 - 49,1,94773,1,yes,no,114279,no
600,France,Male,30 - 39,1,108345,1,no,yes,38802,no
600,France,Female,30 - 39,9,166939,1,yes,yes,72504,no
600,France,Male,30 - 39,7,174571,1,no,yes,43943,no
600,Spain,Male,30 - 39,9,71829,1,yes,yes,68141,no
600,France,Female,30 - 39,8,0,2,no,yes,109179,no
600,France,Female,30 - 39,9,76769,1,no,no,48224,no
800,France,Female,30 - 39,1,104614,1,yes,no,61538,yes
700,Spain,Male,18 - 29,10,0,1,yes,no,94544,no
600,Germany,Female,30 - 39,1,128927,1,yes,yes,2850,no
700,Germany,Female,30 - 39,9,110941,2,yes,no,163484,no
500,Spain,Female,18 - 29,10,99250,1,yes,yes,129629,no
600,France,Male,30 - 39,1,0,2,no,no,133141,no
600,France,Male,30 - 39,7,0,2,yes,yes,188078,no
600,Spain,Male,40 - 49,8,0,2,yes,no,174729,no
600,Spain,Female,30 - 39,5,0,2,no,yes,78700,no
500,France,Male,30 - 39,7,0,1,yes,no,198269,no
600,Germany,Male,50 - 59,1,104682,1,yes,no,55266,yes
600,Germany,Female,40 - 49,5,118886,1,no,no,51636,no
600,Spain,Male,18 - 29,8,156823,2,yes,no,198251,no
800,Germany,Male,30 - 39,3,124216,1,no,yes,171442,no
500,France,Female,18 - 29,2,144258,1,yes,no,49778,no
700,Germany,Male,18 - 29,9,128793,1,yes,no,19262,no
400,Germany,Male,18 - 29,10,126315,1,yes,no,32349,yes
